trial,times,_left_canvas,_right_canvas,Unnamed: 4
6,0,0,1,
6,48,0,0,
6,87,1,0,
6,125,0,0,
6,162,0,0,
6,198,1,0,
6,234,1,0,
6,271,0,1,
6,312,1,0,
6,350,1,0,
6,387,1,0,
6,427,1,0,
6,467,0,0,
6,505,1,0,
6,547,1,0,
6,585,0,0,
6,625,1,0,
6,666,1,0,
6,706,1,0,
6,743,1,0,
6,785,1,0,
6,843,1,0,
6,885,1,0,
6,921,1,0,
6,960,1,0,
6,993,1,0,
6,1030,1,0,
6,1070,1,0,
6,1105,1,0,
6,1143,1,0,
6,1183,1,0,
6,1221,1,0,
6,1260,1,0,
6,1295,1,0,
6,1333,1,0,
6,1369,1,0,
6,1408,1,0,
6,1450,0,0,
6,1490,0,0,
6,1528,1,0,
6,1566,1,0,
6,1604,1,0,
6,1642,1,0,
6,1683,1,0,
6,1718,1,0,
6,1758,1,0,
6,1796,1,0,
6,1834,1,0,
6,1872,1,0,
6,1908,1,0,
6,1943,1,0,
6,1979,1,0,
6,2011,1,0,
6,2052,1,0,
6,2085,1,0,
6,2123,1,0,
7,0,1,0,
7,47,0,1,
7,87,0,0,
7,123,1,0,
7,159,0,1,
7,195,1,0,
7,233,0,1,
7,273,0,1,
7,313,0,0,
7,356,0,1,
7,394,0,1,
7,432,0,1,
7,468,0,1,
7,506,0,1,
7,545,0,1,
7,585,0,1,
7,625,0,1,
7,661,0,1,
7,698,0,1,
7,736,0,1,
7,770,0,1,
7,808,0,1,
7,846,0,1,
7,880,0,1,
7,912,0,1,
7,948,0,1,
7,980,0,1,
7,1020,0,1,
7,1057,0,1,
7,1096,0,1,
7,1130,0,1,
7,1171,0,1,
7,1224,0,1,
8,0,1,0,
8,37,1,0,
8,73,1,0,
8,110,1,0,
8,145,1,0,
8,182,1,0,
8,219,0,0,
8,258,0,1,
8,297,1,0,
8,335,1,0,
8,374,1,0,
8,412,1,0,
8,448,1,0,
8,484,1,0,
8,524,1,0,
8,563,0,0,
8,598,1,0,
8,632,1,0,
8,669,1,0,
8,712,1,0,
8,753,1,0,
8,814,1,0,
8,853,1,0,
8,897,1,0,
8,932,1,0,
8,1005,1,0,
8,1043,1,0,
8,1080,1,0,
8,1119,1,0,
8,1159,1,0,
8,1197,1,0,
8,1233,1,0,
8,1271,1,0,
8,1310,1,0,
8,1364,1,0,
8,1405,0,0,
8,1438,0,1,
8,1470,0,0,
8,1507,0,0,
8,1546,0,0,
8,1581,0,1,
8,1615,0,0,
8,1653,0,1,
10,0,0,1,
10,39,0,1,
10,76,0,1,
10,112,0,0,
10,149,0,1,
10,188,0,1,
10,226,0,1,
10,263,0,1,
10,301,0,0,
10,340,1,0,
10,377,1,0,
10,416,1,0,
10,455,1,0,
10,494,1,0,
10,531,1,0,
10,568,1,0,
10,610,1,0,
10,663,1,0,
10,698,0,1,
10,735,0,1,
10,772,0,1,
10,808,0,1,
10,843,0,1,
10,880,0,1,
10,917,0,1,
10,957,0,1,
10,995,0,1,
10,1029,0,0,
10,1066,0,1,
10,1104,0,1,
10,1144,0,1,
10,1185,0,1,
10,1226,0,1,
10,1265,0,1,
10,1303,0,1,
10,1343,0,1,
10,1378,0,1,
10,1416,0,1,
10,1458,0,1,
10,1493,0,1,
10,1532,0,1,
10,1571,0,1,
10,1609,0,1,
10,1644,0,1,
10,1693,0,1,
10,1732,0,1,
10,1769,0,1,
11,0,1,0,
11,37,0,1,
11,73,0,1,
11,113,0,0,
11,149,0,1,
11,186,0,1,
11,224,0,1,
11,263,1,0,
11,303,0,1,
11,341,0,1,
11,377,0,0,
11,413,1,0,
11,449,1,0,
11,486,1,0,
11,535,1,0,
11,592,1,0,
11,644,1,0,
11,682,1,0,
11,715,1,0,
11,747,1,0,
11,782,1,0,
11,820,1,0,
11,856,1,0,
11,889,1,0,
11,925,1,0,
